user_id,screen_name,log_time,group
user_5280,B,2024-01-01 00:01:00,A
user_5280,C,2024-01-01 00:03:00,A
user_5280,D,2024-01-01 00:04:00,A
user_5280,E,2024-01-01 00:06:00,A
user_5280,F,2024-01-01 00:07:00,A
user_5281,A,2024-01-01 00:00:00,A
user_5281,B,2024-01-01 00:01:00,A
user_5281,C,2024-01-01 00:04:00,A
user_5281,D,2024-01-01 00:05:00,A
user_5281,E,2024-01-01 00:06:00,A
user_5281,F,2024-01-01 00:09:00,A
user_5282,A,2024-01-01 00:00:00,A
user_5282,B,2024-01-01 00:01:00,A
user_5283,A,2024-01-01 00:00:00,A
user_5284,A,2024-01-01 00:00:00,A
user_5284,B,2024-01-01 00:02:00,A
user_5285,A,2024-01-01 00:00:00,A
user_5285,B,2024-01-01 00:03:00,A
user_5286,A,2024-01-01 00:00:00,A
user_5286,B,2024-01-01 00:01:00,A
user_5287,A,2024-01-01 00:00:00,A
user_5287,B,2024-01-01 00:01:00,A
user_5287,C,2024-01-01 00:04:00,A
user_5287,D,2024-01-01 00:06:00,A
user_5288,A,2024-01-01 00:00:00,A
user_5289,A,2024-01-01 00:00:00,A
user_5289,B,2024-01-01 00:01:00,A
user_5289,C,2024-01-01 00:03:00,A
user_5290,A,2024-01-01 00:00:00,A
user_5290,B,2024-01-01 00:01:00,A
user_5291,A,2024-01-01 00:00:00,A
user_5291,B,2024-01-01 00:02:00,A
user_5291,C,2024-01-01 00:05:00,A
user_5291,D,2024-01-01 00:07:00,A
user_5291,E,2024-01-01 00:10:00,A
user_5291,F,2024-01-01 00:11:00,A
user_5292,A,2024-01-01 00:00:00,A
user_5292,B,2024-01-01 00:01:00,A
user_5292,C,2024-01-01 00:04:00,A
user_5292,D,2024-01-01 00:05:00,A
user_5292,E,2024-01-01 00:07:00,A
user_5293,A,2024-01-01 00:00:00,A
user_5293,B,2024-01-01 00:01:00,A
user_5294,A,2024-01-01 00:00:00,A
user_5295,A,2024-01-01 00:00:00,A
user_5296,A,2024-01-01 00:00:00,A
user_5296,B,2024-01-01 00:01:00,A
user_5297,A,2024-01-01 00:00:00,A
user_5298,A,2024-01-01 00:00:00,A
user_5298,B,2024-01-01 00:03:00,A
user_5298,C,2024-01-01 00:04:00,A
user_5298,D,2024-01-01 00:05:00,A
user_5299,A,2024-01-01 00:00:00,A
user_5299,B,2024-01-01 00:03:00,A
user_5299,C,2024-01-01 00:05:00,A
user_5299,D,2024-01-01 00:06:00,A
user_5299,E,2024-01-01 00:07:00,A
user_5299,F,2024-01-01 00:08:00,A
user_5300,A,2024-01-01 00:00:00,A
user_5300,B,2024-01-01 00:01:00,A
user_5300,C,2024-01-01 00:02:00,A
user_5300,D,2024-01-01 00:03:00,A
user_5300,E,2024-01-01 00:04:00,A
user_5301,A,2024-01-01 00:00:00,A
user_5301,B,2024-01-01 00:02:00,A
user_5302,A,2024-01-01 00:00:00,A
user_5302,B,2024-01-01 00:01:00,A
user_5303,A,2024-01-01 00:00:00,A
user_5303,B,2024-01-01 00:02:00,A
user_5304,A,2024-01-01 00:00:00,A
user_5304,B,2024-01-01 00:02:00,A
user_5305,A,2024-01-01 00:00:00,A
user_5305,B,2024-01-01 00:01:00,A
user_5306,A,2024-01-01 00:00:00,A
user_5306,B,2024-01-01 00:03:00,A
user_5306,C,2024-01-01 00:06:00,A
user_5306,D,2024-01-01 00:09:00,A
user_5307,A,2024-01-01 00:00:00,A
user_5307,B,2024-01-01 00:01:00,A
user_5308,A,2024-01-01 00:00:00,A
user_5308,B,2024-01-01 00:01:00,A
user_5309,A,2024-01-01 00:00:00,A
user_5309,B,2024-01-01 00:03:00,A
user_5310,A,2024-01-01 00:00:00,A
user_5310,B,2024-01-01 00:02:00,A
user_5311,A,2024-01-01 00:00:00,A
user_5311,B,2024-01-01 00:03:00,A
user_5312,A,2024-01-01 00:00:00,A
user_5312,B,2024-01-01 00:03:00,A
user_5313,A,2024-01-01 00:00:00,A
user_5313,B,2024-01-01 00:02:00,A
user_5314,A,2024-01-01 00:00:00,A
user_5314,B,2024-01-01 00:03:00,A
user_5315,A,2024-01-01 00:00:00,A
user_5315,B,2024-01-01 00:03:00,A
user_5316,A,2024-01-01 00:00:00,A
user_5316,B,2024-01-01 00:03:00,A
user_5316,C,2024-01-01 00:06:00,A
user_5316,D,2024-01-01 00:08:00,A
user_5316,E,2024-01-01 00:09:00,A
user_5317,A,2024-01-01 00:00:00,A
user_5317,B,2024-01-01 00:02:00,A
user_5318,A,2024-01-01 00:00:00,A
user_5318,B,2024-01-01 00:01:00,A
user_5319,A,2024-01-01 00:00:00,A
user_5319,B,2024-01-01 00:03:00,A
user_5319,C,2024-01-01 00:06:00,A
user_5320,A,2024-01-01 00:00:00,A
user_5320,B,2024-01-01 00:03:00,A
user_5320,C,2024-01-01 00:06:00,A
user_5320,D,2024-01-01 00:07:00,A
user_5320,E,2024-01-01 00:10:00,A
user_5320,F,2024-01-01 00:12:00,A
user_5321,A,2024-01-01 00:00:00,A
user_5321,B,2024-01-01 00:02:00,A
user_5321,C,2024-01-01 00:05:00,A
user_5321,D,2024-01-01 00:08:00,A
user_5321,E,2024-01-01 00:09:00,A
user_5321,F,2024-01-01 00:12:00,A
user_5322,A,2024-01-01 00:00:00,A
user_5322,B,2024-01-01 00:03:00,A
user_5322,C,2024-01-01 00:04:00,A
user_5322,D,2024-01-01 00:05:00,A
user_5322,E,2024-01-01 00:07:00,A
user_5323,A,2024-01-01 00:00:00,A
user_5323,B,2024-01-01 00:01:00,A
user_5324,A,2024-01-01 00:00:00,A
user_5324,B,2024-01-01 00:03:00,A
user_5324,C,2024-01-01 00:06:00,A
user_5324,D,2024-01-01 00:08:00,A
user_5324,E,2024-01-01 00:11:00,A
user_5325,A,2024-01-01 00:00:00,A
user_5325,B,2024-01-01 00:01:00,A
user_5326,A,2024-01-01 00:00:00,A
user_5327,A,2024-01-01 00:00:00,A
user_5327,B,2024-01-01 00:03:00,A
user_5328,A,2024-01-01 00:00:00,A
user_5328,B,2024-01-01 00:01:00,A
user_5328,C,2024-01-01 00:04:00,A
user_5328,D,2024-01-01 00:06:00,A
user_5328,E,2024-01-01 00:07:00,A
user_5328,F,2024-01-01 00:09:00,A
user_5329,A,2024-01-01 00:00:00,A
user_5329,B,2024-01-01 00:01:00,A
user_5330,A,2024-01-01 00:00:00,A
user_5330,B,2024-01-01 00:03:00,A
user_5330,C,2024-01-01 00:04:00,A
user_5330,D,2024-01-01 00:07:00,A
user_5330,E,2024-01-01 00:10:00,A
user_5331,A,2024-01-01 00:00:00,A
user_5332,A,2024-01-01 00:00:00,A
user_5332,B,2024-01-01 00:01:00,A
user_5332,C,2024-01-01 00:03:00,A
user_5332,D,2024-01-01 00:04:00,A
user_5332,E,2024-01-01 00:05:00,A
user_5332,F,2024-01-01 00:08:00,A
user_5333,A,2024-01-01 00:00:00,A
user_5333,B,2024-01-01 00:03:00,A
user_5334,A,2024-01-01 00:00:00,A
user_5334,B,2024-01-01 00:03:00,A
user_5335,A,2024-01-01 00:00:00,A
user_5335,B,2024-01-01 00:02:00,A
user_5335,C,2024-01-01 00:03:00,A
user_5335,D,2024-01-01 00:06:00,A
user_5336,A,2024-01-01 00:00:00,A
user_5336,B,2024-01-01 00:02:00,A
user_5337,A,2024-01-01 00:00:00,A
user_5337,B,2024-01-01 00:02:00,A
user_5337,C,2024-01-01 00:04:00,A
user_5337,D,2024-01-01 00:07:00,A
user_5337,E,2024-01-01 00:09:00,A
user_5337,F,2024-01-01 00:10:00,A
user_5338,A,2024-01-01 00:00:00,A
user_5339,A,2024-01-01 00:00:00,A
user_5340,A,2024-01-01 00:00:00,A
user_5340,B,2024-01-01 00:02:00,A
user_5341,A,2024-01-01 00:00:00,A
user_5341,B,2024-01-01 00:03:00,A
user_5341,C,2024-01-01 00:05:00,A
user_5341,D,2024-01-01 00:08:00,A
user_5342,A,2024-01-01 00:00:00,A
user_5342,B,2024-01-01 00:01:00,A
user_5342,C,2024-01-01 00:02:00,A
user_5343,A,2024-01-01 00:00:00,A
user_5343,B,2024-01-01 00:02:00,A
user_5344,A,2024-01-01 00:00:00,A
user_5345,A,2024-01-01 00:00:00,A
user_5345,B,2024-01-01 00:02:00,A
user_5346,A,2024-01-01 00:00:00,A
user_5347,A,2024-01-01 00:00:00,A
user_5348,A,2024-01-01 00:00:00,A
user_5348,B,2024-01-01 00:01:00,A
user_5348,C,2024-01-01 00:04:00,A
user_5348,D,2024-01-01 00:07:00,A
user_5348,E,2024-01-01 00:08:00,A
user_5349,A,2024-01-01 00:00:00,A
user_5349,B,2024-01-01 00:01:00,A
user_5350,A,2024-01-01 00:00:00,A
user_5350,B,2024-01-01 00:01:00,A
user_5350,C,2024-01-01 00:03:00,A
user_5350,D,2024-01-01 00:06:00,A
user_5350,E,2024-01-01 00:08:00,A
user_5350,F,2024-01-01 00:10:00,A
user_5351,A,2024-01-01 00:00:00,A
user_5352,A,2024-01-01 00:00:00,A
user_5352,B,2024-01-01 00:01:00,A
user_5352,C,2024-01-01 00:04:00,A
user_5352,D,2024-01-01 00:07:00,A
user_5352,E,2024-01-01 00:10:00,A
user_5352,F,2024-01-01 00:12:00,A
user_5353,A,2024-01-01 00:00:00,A
user_5353,B,2024-01-01 00:02:00,A
user_5353,C,2024-01-01 00:03:00,A
user_5353,D,2024-01-01 00:04:00,A
user_5353,E,2024-01-01 00:05:00,A
user_5353,F,2024-01-01 00:07:00,A
user_5354,A,2024-01-01 00:00:00,A
user_5354,B,2024-01-01 00:03:00,A
user_5354,C,2024-01-01 00:05:00,A
user_5354,D,2024-01-01 00:07:00,A
user_5354,E,2024-01-01 00:08:00,A
user_5354,F,2024-01-01 00:10:00,A
user_5355,A,2024-01-01 00:00:00,A
user_5355,B,2024-01-01 00:03:00,A
user_5355,C,2024-01-01 00:05:00,A
user_5355,D,2024-01-01 00:08:00,A
user_5355,E,2024-01-01 00:10:00,A
user_5355,F,2024-01-01 00:11:00,A
user_5356,A,2024-01-01 00:00:00,A
user_5356,B,2024-01-01 00:01:00,A
user_5357,A,2024-01-01 00:00:00,A
user_5357,B,2024-01-01 00:02:00,A
user_5357,C,2024-01-01 00:05:00,A
user_5357,D,2024-01-01 00:06:00,A
user_5358,A,2024-01-01 00:00:00,A
user_5358,B,2024-01-01 00:01:00,A
user_5359,A,2024-01-01 00:00:00,A
user_5360,A,2024-01-01 00:00:00,A
user_5360,B,2024-01-01 00:01:00,A
user_5361,A,2024-01-01 00:00:00,A
user_5361,B,2024-01-01 00:01:00,A
user_5361,C,2024-01-01 00:02:00,A
user_5361,D,2024-01-01 00:04:00,A
user_5361,E,2024-01-01 00:05:00,A
user_5361,F,2024-01-01 00:08:00,A
user_5362,A,2024-01-01 00:00:00,A
user_5362,B,2024-01-01 00:01:00,A
user_5362,C,2024-01-01 00:04:00,A
user_5362,D,2024-01-01 00:05:00,A
user_5362,E,2024-01-01 00:07:00,A
user_5363,A,2024-01-01 00:00:00,A
user_5363,B,2024-01-01 00:01:00,A
user_5363,C,2024-01-01 00:04:00,A
user_5364,A,2024-01-01 00:00:00,A
user_5364,B,2024-01-01 00:03:00,A
user_5364,C,2024-01-01 00:04:00,A
user_5364,D,2024-01-01 00:07:00,A
user_5364,E,2024-01-01 00:08:00,A
user_5365,A,2024-01-01 00:00:00,A
user_5365,B,2024-01-01 00:03:00,A
user_5366,A,2024-01-01 00:00:00,A
user_5367,A,2024-01-01 00:00:00,A
user_5367,B,2024-01-01 00:01:00,A
user_5367,C,2024-01-01 00:02:00,A
user_5367,D,2024-01-01 00:04:00,A
user_5367,E,2024-01-01 00:06:00,A
user_5368,A,2024-01-01 00:00:00,A
user_5368,B,2024-01-01 00:02:00,A
user_5368,C,2024-01-01 00:05:00,A
user_5368,D,2024-01-01 00:08:00,A
user_5368,E,2024-01-01 00:10:00,A
user_5369,A,2024-01-01 00:00:00,A
user_5369,B,2024-01-01 00:01:00,A
user_5370,A,2024-01-01 00:00:00,A
user_5371,A,2024-01-01 00:00:00,A
user_5371,B,2024-01-01 00:02:00,A
user_5372,A,2024-01-01 00:00:00,A
user_5373,A,2024-01-01 00:00:00,A
user_5373,B,2024-01-01 00:01:00,A
user_5374,A,2024-01-01 00:00:00,A
user_5374,B,2024-01-01 00:03:00,A
user_5375,A,2024-01-01 00:00:00,A
user_5375,B,2024-01-01 00:01:00,A
user_5376,A,2024-01-01 00:00:00,A
user_5376,B,2024-01-01 00:01:00,A
user_5377,A,2024-01-01 00:00:00,A
user_5377,B,2024-01-01 00:01:00,A
user_5377,C,2024-01-01 00:03:00,A
user_5377,D,2024-01-01 00:04:00,A
user_5377,E,2024-01-01 00:07:00,A
user_5378,A,2024-01-01 00:00:00,A
user_5379,A,2024-01-01 00:00:00,A
user_5379,B,2024-01-01 00:02:00,A
user_5380,A,2024-01-01 00:00:00,A
user_5380,B,2024-01-01 00:01:00,A
user_5381,A,2024-01-01 00:00:00,A
user_5382,A,2024-01-01 00:00:00,A
user_5382,B,2024-01-01 00:02:00,A
user_5383,A,2024-01-01 00:00:00,A
user_5383,B,2024-01-01 00:02:00,A
user_5384,A,2024-01-01 00:00:00,A
user_5385,A,2024-01-01 00:00:00,A
user_5385,B,2024-01-01 00:02:00,A
user_5385,C,2024-01-01 00:03:00,A
user_5385,D,2024-01-01 00:06:00,A
user_5385,E,2024-01-01 00:07:00,A
user_5385,F,2024-01-01 00:08:00,A
user_5386,A,2024-01-01 00:00:00,A
user_5387,A,2024-01-01 00:00:00,A
user_5388,A,2024-01-01 00:00:00,A
user_5388,B,2024-01-01 00:02:00,A
user_5389,A,2024-01-01 00:00:00,A
user_5389,B,2024-01-01 00:03:00,A
user_5389,C,2024-01-01 00:04:00,A
user_5389,D,2024-01-01 00:07:00,A
user_5389,E,2024-01-01 00:10:00,A
user_5390,A,2024-01-01 00:00:00,A
user_5390,B,2024-01-01 00:01:00,A
user_5391,A,2024-01-01 00:00:00,A
user_5391,B,2024-01-01 00:02:00,A
user_5391,C,2024-01-01 00:04:00,A
user_5391,D,2024-01-01 00:06:00,A
user_5391,E,2024-01-01 00:09:00,A
user_5392,A,2024-01-01 00:00:00,A
user_5392,B,2024-01-01 00:01:00,A
user_5393,A,2024-01-01 00:00:00,A
user_5394,A,2024-01-01 00:00:00,A
user_5394,B,2024-01-01 00:01:00,A
user_5395,A,2024-01-01 00:00:00,A
user_5396,A,2024-01-01 00:00:00,A
user_5396,B,2024-01-01 00:02:00,A
user_5396,C,2024-01-01 00:04:00,A
user_5396,D,2024-01-01 00:07:00,A
user_5396,E,2024-01-01 00:09:00,A
user_5397,A,2024-01-01 00:00:00,A
user_5397,B,2024-01-01 00:02:00,A
user_5398,A,2024-01-01 00:00:00,A
user_5398,B,2024-01-01 00:01:00,A
user_5399,A,2024-01-01 00:00:00,A
user_5399,B,2024-01-01 00:01:00,A
user_5400,A,2024-01-01 00:00:00,A
user_5400,B,2024-01-01 00:01:00,A
user_5400,C,2024-01-01 00:02:00,A
user_5401,A,2024-01-01 00:00:00,A
user_5401,B,2024-01-01 00:01:00,A
user_5402,A,2024-01-01 00:00:00,A
user_5403,A,2024-01-01 00:00:00,A
user_5403,B,2024-01-01 00:02:00,A
user_5403,C,2024-01-01 00:03:00,A
user_5403,D,2024-01-01 00:05:00,A
user_5403,E,2024-01-01 00:06:00,A
user_5404,A,2024-01-01 00:00:00,A
user_5404,B,2024-01-01 00:03:00,A
user_5404,C,2024-01-01 00:05:00,A
user_5404,D,2024-01-01 00:06:00,A
user_5404,E,2024-01-01 00:07:00,A
user_5404,F,2024-01-01 00:08:00,A
user_5405,A,2024-01-01 00:00:00,A
user_5406,A,2024-01-01 00:00:00,A
user_5406,B,2024-01-01 00:03:00,A
user_5406,C,2024-01-01 00:05:00,A
user_5406,D,2024-01-01 00:07:00,A
user_5406,E,2024-01-01 00:08:00,A
user_5406,F,2024-01-01 00:09:00,A
user_5407,A,2024-01-01 00:00:00,A
user_5408,A,2024-01-01 00:00:00,A
user_5408,B,2024-01-01 00:01:00,A
user_5409,A,2024-01-01 00:00:00,A
user_5409,B,2024-01-01 00:03:00,A
user_5409,C,2024-01-01 00:06:00,A
user_5409,D,2024-01-01 00:07:00,A
user_5409,E,2024-01-01 00:08:00,A
user_5409,F,2024-01-01 00:11:00,A
user_5410,A,2024-01-01 00:00:00,A
user_5410,B,2024-01-01 00:03:00,A
user_5411,A,2024-01-01 00:00:00,A
user_5411,B,2024-01-01 00:02:00,A
user_5412,A,2024-01-01 00:00:00,A
user_5412,B,2024-01-01 00:03:00,A
user_5412,C,2024-01-01 00:06:00,A
user_5412,D,2024-01-01 00:08:00,A
user_5413,A,2024-01-01 00:00:00,A
user_5414,A,2024-01-01 00:00:00,A
user_5414,B,2024-01-01 00:02:00,A
user_5414,C,2024-01-01 00:05:00,A
user_5414,D,2024-01-01 00:07:00,A
user_5414,E,2024-01-01 00:10:00,A
user_5414,F,2024-01-01 00:13:00,A
user_5415,A,2024-01-01 00:00:00,A
user_5415,B,2024-01-01 00:03:00,A
user_5415,C,2024-01-01 00:04:00,A
user_5415,D,2024-01-01 00:07:00,A
user_5415,E,2024-01-01 00:10:00,A
user_5415,F,2024-01-01 00:11:00,A
user_5416,A,2024-01-01 00:00:00,A
user_5416,B,2024-01-01 00:03:00,A
user_5416,C,2024-01-01 00:06:00,A
user_5416,D,2024-01-01 00:09:00,A
user_5416,E,2024-01-01 00:11:00,A
user_5416,F,2024-01-01 00:14:00,A
user_5417,A,2024-01-01 00:00:00,A
user_5417,B,2024-01-01 00:02:00,A
user_5418,A,2024-01-01 00:00:00,A
user_5418,B,2024-01-01 00:02:00,A
user_5418,C,2024-01-01 00:05:00,A
user_5419,A,2024-01-01 00:00:00,A
user_5419,B,2024-01-01 00:03:00,A
user_5420,A,2024-01-01 00:00:00,A
user_5420,B,2024-01-01 00:02:00,A
user_5420,C,2024-01-01 00:03:00,A
user_5420,D,2024-01-01 00:04:00,A
user_5420,E,2024-01-01 00:06:00,A
user_5421,A,2024-01-01 00:00:00,A
user_5422,A,2024-01-01 00:00:00,A
user_5422,B,2024-01-01 00:02:00,A
user_5423,A,2024-01-01 00:00:00,A
user_5423,B,2024-01-01 00:01:00,A
user_5423,C,2024-01-01 00:04:00,A
user_5424,A,2024-01-01 00:00:00,A
user_5424,B,2024-01-01 00:02:00,A
user_5424,C,2024-01-01 00:04:00,A
user_5424,D,2024-01-01 00:05:00,A
user_5424,E,2024-01-01 00:06:00,A
user_5425,A,2024-01-01 00:00:00,A
user_5425,B,2024-01-01 00:02:00,A
user_5425,C,2024-01-01 00:03:00,A
user_5425,D,2024-01-01 00:05:00,A
user_5425,E,2024-01-01 00:07:00,A
user_5425,F,2024-01-01 00:09:00,A
user_5426,A,2024-01-01 00:00:00,A
user_5427,A,2024-01-01 00:00:00,A
user_5427,B,2024-01-01 00:03:00,A
user_5428,A,2024-01-01 00:00:00,A
user_5428,B,2024-01-01 00:03:00,A
user_5429,A,2024-01-01 00:00:00,A
user_5430,A,2024-01-01 00:00:00,A
user_5430,B,2024-01-01 00:03:00,A
user_5431,A,2024-01-01 00:00:00,A
user_5431,B,2024-01-01 00:02:00,A
user_5431,C,2024-01-01 00:04:00,A
user_5431,D,2024-01-01 00:07:00,A
user_5431,E,2024-01-01 00:09:00,A
user_5431,F,2024-01-01 00:10:00,A
user_5432,A,2024-01-01 00:00:00,A
user_5432,B,2024-01-01 00:03:00,A
user_5433,A,2024-01-01 00:00:00,A
user_5433,B,2024-01-01 00:01:00,A
user_5434,A,2024-01-01 00:00:00,A
user_5434,B,2024-01-01 00:02:00,A
user_5434,C,2024-01-01 00:05:00,A
user_5434,D,2024-01-01 00:06:00,A
user_5434,E,2024-01-01 00:09:00,A
user_5434,F,2024-01-01 00:12:00,A
user_5435,A,2024-01-01 00:00:00,A
user_5435,B,2024-01-01 00:03:00,A
user_5436,A,2024-01-01 00:00:00,A
user_5437,A,2024-01-01 00:00:00,A
user_5437,B,2024-01-01 00:02:00,A
user_5437,C,2024-01-01 00:04:00,A
user_5437,D,2024-01-01 00:05:00,A
user_5438,A,2024-01-01 00:00:00,A
user_5438,B,2024-01-01 00:03:00,A
user_5439,A,2024-01-01 00:00:00,A
user_5439,B,2024-01-01 00:01:00,A
user_5440,A,2024-01-01 00:00:00,A
user_5441,A,2024-01-01 00:00:00,A
user_5441,B,2024-01-01 00:02:00,A
user_5441,C,2024-01-01 00:03:00,A
user_5441,D,2024-01-01 00:04:00,A
user_5441,E,2024-01-01 00:05:00,A
user_5441,F,2024-01-01 00:06:00,A
user_5442,A,2024-01-01 00:00:00,A
user_5442,B,2024-01-01 00:01:00,A
user_5442,C,2024-01-01 00:04:00,A
user_5442,D,2024-01-01 00:06:00,A
user_5442,E,2024-01-01 00:07:00,A
user_5442,F,2024-01-01 00:10:00,A
user_5443,A,2024-01-01 00:00:00,A
user_5444,A,2024-01-01 00:00:00,A
user_5444,B,2024-01-01 00:03:00,A
user_5444,C,2024-01-01 00:06:00,A
user_5444,D,2024-01-01 00:09:00,A
user_5444,E,2024-01-01 00:10:00,A
user_5445,A,2024-01-01 00:00:00,A
user_5445,B,2024-01-01 00:01:00,A
user_5445,C,2024-01-01 00:02:00,A
user_5445,D,2024-01-01 00:03:00,A
user_5445,E,2024-01-01 00:05:00,A
user_5446,A,2024-01-01 00:00:00,A
user_5446,B,2024-01-01 00:03:00,A
user_5447,A,2024-01-01 00:00:00,A
user_5447,B,2024-01-01 00:03:00,A
user_5447,C,2024-01-01 00:04:00,A
user_5448,A,2024-01-01 00:00:00,A
user_5448,B,2024-01-01 00:02:00,A
user_5449,A,2024-01-01 00:00:00,A
user_5449,B,2024-01-01 00:03:00,A
user_5450,A,2024-01-01 00:00:00,A
user_5450,B,2024-01-01 00:01:00,A
user_5451,A,2024-01-01 00:00:00,A
user_5452,A,2024-01-01 00:00:00,A
user_5452,B,2024-01-01 00:03:00,A
user_5452,C,2024-01-01 00:04:00,A
user_5452,D,2024-01-01 00:07:00,A
user_5452,E,2024-01-01 00:08:00,A
user_5452,F,2024-01-01 00:10:00,A
user_5453,A,2024-01-01 00:00:00,A
user_5454,A,2024-01-01 00:00:00,A
user_5455,A,2024-01-01 00:00:00,A
user_5455,B,2024-01-01 00:02:00,A
user_5455,C,2024-01-01 00:04:00,A
user_5455,D,2024-01-01 00:06:00,A
user_5455,E,2024-01-01 00:07:00,A
user_5456,A,2024-01-01 00:00:00,A
user_5456,B,2024-01-01 00:01:00,A
user_5457,A,2024-01-01 00:00:00,A
user_5457,B,2024-01-01 00:02:00,A
user_5457,C,2024-01-01 00:05:00,A
user_5457,D,2024-01-01 00:08:00,A
user_5458,A,2024-01-01 00:00:00,A
user_5458,B,2024-01-01 00:03:00,A
user_5458,C,2024-01-01 00:04:00,A
user_5459,A,2024-01-01 00:00:00,A
user_5460,A,2024-01-01 00:00:00,A
user_5461,A,2024-01-01 00:00:00,A
user_5462,A,2024-01-01 00:00:00,A
user_5462,B,2024-01-01 00:01:00,A
user_5463,A,2024-01-01 00:00:00,A
user_5463,B,2024-01-01 00:01:00,A
user_5464,A,2024-01-01 00:00:00,A
user_5464,B,2024-01-01 00:02:00,A
user_5465,A,2024-01-01 00:00:00,A
user_5465,B,2024-01-01 00:02:00,A
user_5466,A,2024-01-01 00:00:00,A
user_5467,A,2024-01-01 00:00:00,A
user_5467,B,2024-01-01 00:01:00,A
user_5467,C,2024-01-01 00:04:00,A
user_5467,D,2024-01-01 00:05:00,A
user_5468,A,2024-01-01 00:00:00,A
user_5469,A,2024-01-01 00:00:00,A
user_5469,B,2024-01-01 00:01:00,A
user_5469,C,2024-01-01 00:03:00,A
user_5470,A,2024-01-01 00:00:00,A
user_5470,B,2024-01-01 00:01:00,A
user_5470,C,2024-01-01 00:04:00,A
user_5471,A,2024-01-01 00:00:00,A
user_5472,A,2024-01-01 00:00:00,A
user_5473,A,2024-01-01 00:00:00,A
user_5473,B,2024-01-01 00:01:00,A
user_5473,C,2024-01-01 00:04:00,A
user_5473,D,2024-01-01 00:06:00,A
user_5473,E,2024-01-01 00:07:00,A
user_5473,F,2024-01-01 00:08:00,A
user_5474,A,2024-01-01 00:00:00,A
user_5475,A,2024-01-01 00:00:00,A
user_5475,B,2024-01-01 00:03:00,A
user_5476,A,2024-01-01 00:00:00,A
user_5476,B,2024-01-01 00:01:00,A
user_5476,C,2024-01-01 00:03:00,A
user_5476,D,2024-01-01 00:05:00,A
user_5476,E,2024-01-01 00:06:00,A
user_5476,F,2024-01-01 00:07:00,A
user_5477,A,2024-01-01 00:00:00,A
user_5477,B,2024-01-01 00:03:00,A
user_5477,C,2024-01-01 00:04:00,A
user_5477,D,2024-01-01 00:07:00,A
user_5477,E,2024-01-01 00:09:00,A
user_5478,A,2024-01-01 00:00:00,A
user_5478,B,2024-01-01 00:02:00,A
user_5478,C,2024-01-01 00:03:00,A
user_5478,D,2024-01-01 00:06:00,A
user_5478,E,2024-01-01 00:07:00,A
user_5478,F,2024-01-01 00:10:00,A
user_5479,A,2024-01-01 00:00:00,A
user_5479,B,2024-01-01 00:02:00,A
user_5479,C,2024-01-01 00:04:00,A
user_5480,A,2024-01-01 00:00:00,A
user_5481,A,2024-01-01 00:00:00,A
user_5482,A,2024-01-01 00:00:00,A
user_5483,A,2024-01-01 00:00:00,A
user_5483,B,2024-01-01 00:03:00,A
user_5483,C,2024-01-01 00:06:00,A
user_5483,D,2024-01-01 00:09:00,A
user_5483,E,2024-01-01 00:11:00,A
user_5483,F,2024-01-01 00:12:00,A
user_5484,A,2024-01-01 00:00:00,A
user_5484,B,2024-01-01 00:03:00,A
user_5485,A,2024-01-01 00:00:00,A
user_5485,B,2024-01-01 00:02:00,A
user_5486,A,2024-01-01 00:00:00,A
user_5487,A,2024-01-01 00:00:00,A
user_5487,B,2024-01-01 00:03:00,A
user_5487,C,2024-01-01 00:06:00,A
user_5487,D,2024-01-01 00:09:00,A
user_5487,E,2024-01-01 00:11:00,A
user_5487,F,2024-01-01 00:14:00,A
user_5488,A,2024-01-01 00:00:00,A
user_5488,B,2024-01-01 00:01:00,A
user_5489,A,2024-01-01 00:00:00,A
user_5489,B,2024-01-01 00:01:00,A
user_5489,C,2024-01-01 00:02:00,A
user_5489,D,2024-01-01 00:03:00,A
user_5489,E,2024-01-01 00:05:00,A
user_5489,F,2024-01-01 00:08:00,A
user_5490,A,2024-01-01 00:00:00,A
user_5491,A,2024-01-01 00:00:00,A
user_5491,B,2024-01-01 00:02:00,A
user_5492,A,2024-01-01 00:00:00,A
user_5493,A,2024-01-01 00:00:00,A
user_5494,A,2024-01-01 00:00:00,A
user_5495,A,2024-01-01 00:00:00,A
user_5495,B,2024-01-01 00:02:00,A
user_5495,C,2024-01-01 00:05:00,A
user_5495,D,2024-01-01 00:06:00,A
user_5495,E,2024-01-01 00:07:00,A
user_5496,A,2024-01-01 00:00:00,A
user_5496,B,2024-01-01 00:02:00,A
user_5497,A,2024-01-01 00:00:00,A
user_5497,B,2024-01-01 00:02:00,A
user_5498,A,2024-01-01 00:00:00,A
user_5498,B,2024-01-01 00:01:00,A
user_5499,A,2024-01-01 00:00:00,A
user_5499,B,2024-01-01 00:03:00,A
user_5500,A,2024-01-01 00:00:00,A
user_5501,A,2024-01-01 00:00:00,A
user_5501,B,2024-01-01 00:03:00,A
user_5501,C,2024-01-01 00:05:00,A
user_5501,D,2024-01-01 00:07:00,A
user_5501,E,2024-01-01 00:09:00,A
user_5501,F,2024-01-01 00:11:00,A
user_5502,A,2024-01-01 00:00:00,A
user_5503,A,2024-01-01 00:00:00,A
user_5503,B,2024-01-01 00:03:00,A
user_5504,A,2024-01-01 00:00:00,A
user_5505,A,2024-01-01 00:00:00,A
